trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
884	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
885	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
886	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
887	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
888	3	1	FALSE	2	TRUE	switched	3	TRUE	won
889	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
890	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
891	1	2	FALSE	3	TRUE	switched	1	TRUE	won
892	2	3	FALSE	1	TRUE	switched	2	TRUE	won
893	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
894	1	3	FALSE	2	TRUE	switched	1	TRUE	won
895	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
896	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
897	3	1	FALSE	2	TRUE	switched	3	TRUE	won
898	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
899	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
900	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
901	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
902	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
903	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
904	2	1	FALSE	3	TRUE	switched	2	TRUE	won
905	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
906	1	2	FALSE	3	TRUE	switched	1	TRUE	won
907	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
908	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
909	3	1	FALSE	2	TRUE	switched	3	TRUE	won
910	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
911	3	1	FALSE	2	TRUE	switched	3	TRUE	won
912	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
913	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
914	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
915	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
916	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
917	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
918	1	2	FALSE	3	TRUE	switched	1	TRUE	won
919	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
920	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
921	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
922	1	3	FALSE	2	TRUE	switched	1	TRUE	won
923	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
924	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
925	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
926	3	2	FALSE	1	TRUE	switched	3	TRUE	won
927	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
928	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
929	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
930	3	1	FALSE	2	TRUE	switched	3	TRUE	won
931	2	1	FALSE	3	TRUE	switched	2	TRUE	won
932	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
933	1	3	FALSE	2	TRUE	switched	1	TRUE	won
934	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
935	2	3	FALSE	1	TRUE	switched	2	TRUE	won
936	3	1	FALSE	2	TRUE	switched	3	TRUE	won
937	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
938	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
939	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
940	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
941	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
942	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
943	1	3	FALSE	2	TRUE	switched	1	TRUE	won
944	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
945	2	1	FALSE	3	TRUE	switched	2	TRUE	won
946	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
947	2	1	FALSE	3	TRUE	switched	2	TRUE	won
948	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
949	3	1	FALSE	2	TRUE	switched	3	TRUE	won
950	1	3	FALSE	2	TRUE	switched	1	TRUE	won
951	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
952	1	2	FALSE	3	TRUE	switched	1	TRUE	won
953	2	1	FALSE	3	TRUE	switched	2	TRUE	won
954	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
955	1	2	FALSE	3	TRUE	switched	1	TRUE	won
956	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
957	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
958	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
959	1	3	FALSE	2	TRUE	switched	1	TRUE	won
960	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
961	3	2	FALSE	1	TRUE	switched	3	TRUE	won
962	1	3	FALSE	2	TRUE	switched	1	TRUE	won
963	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
964	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
965	3	2	FALSE	1	TRUE	switched	3	TRUE	won
966	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
967	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
968	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
969	2	3	FALSE	1	TRUE	switched	2	TRUE	won
970	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
971	1	2	FALSE	3	TRUE	switched	1	TRUE	won
972	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
973	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
974	2	3	FALSE	1	TRUE	switched	2	TRUE	won
975	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
976	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
977	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
978	3	3	TRUE	2	TRUE	switched	1	FALSE	lost
979	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
980	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
981	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
982	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
983	3	2	FALSE	1	TRUE	switched	3	TRUE	won
984	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
985	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
986	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
987	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
988	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
989	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
990	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
991	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
992	2	3	FALSE	1	TRUE	switched	2	TRUE	won
993	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
994	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
995	2	1	FALSE	3	TRUE	switched	2	TRUE	won
996	1	2	FALSE	3	TRUE	switched	1	TRUE	won
997	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
998	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
999	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
1000	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
